Velocity_m_s,X,U_magnitude,U_x,U_y,U_z,p,k,epsilon,nut
10.0,0.16347977159000002,6.670668459490443,6.649889302033711,-0.5221243438322034,0.06462303549051285,6.513470750833945,2.5217945635536454,200.25324741087903,0.002814490393448087
10.0,0.16527916973000004,6.68034277181166,6.659693514368932,-0.5211807146241108,0.06190723925828934,6.752406993106113,2.4850609693076633,192.0990828590264,0.002807726102810284
10.0,0.16709255769999998,6.696305899689015,6.675758763392777,-0.5207200489825532,0.06006884202361107,7.003991376901912,2.4438306343753315,184.2043031925112,0.002796097353239494
10.0,0.16892004428999993,6.715661896897949,6.69516016040501,-0.5211049423440959,0.058264732360839844,7.25551182183412,2.4041844319291923,177.36914990785957,0.002785757304792768
10.0,0.1707617391,6.732484699219325,6.7119924937055995,-0.5219355908806458,0.05558982491493225,7.509130025658586,2.37171290720416,171.09403723301466,0.002779752244387948
10.0,0.24082421168999998,7.306799559877563,7.283579811249145,-0.5715155014921756,0.1102495938539505,9.589397877615726,2.0087328057176954,54.024190509409465,0.002798655925953445
10.0,0.24422606744999995,7.305707174632488,7.282996900138686,-0.5641915142100721,0.11402372270822525,9.260265055056959,2.0201236501360587,59.552582371178744,0.0028153187953895223
10.0,0.24667734905999997,7.241372526064559,7.225124950199984,-0.47372618935706007,0.103097103536129,6.193017629007783,1.9028801539126403,111.95520397044825,0.002564777403935887
10.0,0.24776031304999996,7.303041653636407,7.280909847386996,-0.555824980329284,0.11759158223867416,8.906695362999795,2.029587418447165,65.70696355007777,0.002828127268935798
12.0,-0.014525308774999999,10.33981039666454,10.339765987214452,0.0005905773572746631,-0.03029884211719036,-6.367333484219447,0.4976069735140276,292.0168270261711,0.0005599438261875732
12.0,-0.013185175893299997,10.496606977635722,10.496551691926005,-0.018854729685376548,-0.028374651446938515,-6.284294765684224,0.4249374423209935,60.080884747977905,0.000754749991601913
12.0,-0.011898585760699998,10.75199096580019,10.75192681213143,-0.01755591791471392,-0.03273140639066696,-6.503345081101891,0.3759951266489503,46.293603301653235,0.0007266344726426598
12.0,-0.010663399167000001,10.860553065968158,10.860481758634887,-0.0152435332928679,-0.03628365695476532,-6.625373342544519,0.35485266389882275,48.581874220386226,0.0007021242728853646
12.0,-0.009489201220909092,10.68806602465202,10.688026138983162,-0.027764995755748423,-0.009039067663252354,-6.466190959690539,0.38407892536656507,-12.752413261717777,0.000816401496304572
12.0,-0.0094775623693,10.910323001773804,10.910245226599118,-0.01501409848882454,-0.038362421095371246,-6.679064592829743,0.34738924260932214,52.05653884931121,0.0006881402705447941
12.0,-0.009436034686181817,10.95075852747773,10.950679685467081,-0.015346440927633237,-0.03861657902598381,-6.716061687914333,0.34015599921660633,48.93909452901565,0.000683555913127984
12.0,-0.008339103679699996,10.951547083013681,10.951464518445,-0.014853641536288487,-0.039846982806921005,-6.723592369657096,0.3397965377273946,55.26718592450189,0.0006756982411973216
12.0,-0.0072461301877000004,10.992074768965548,10.991987963951726,-0.014551543623380181,-0.04118955507874489,-6.7714727055747,0.3319591539454241,58.54202218392257,0.0006627798148789352
12.0,-0.0067997474382,11.022970563253592,11.022879943043552,-0.01457349420226195,-0.04225414618849754,-6.803818248332977,0.32812077923093463,61.89628197941684,0.0006530414334646947
12.0,-0.006196824607899999,11.028852289891327,11.028760355188519,-0.014102814826918858,-0.04276646673679352,-6.818119397535942,0.32494138320675314,62.56118868073969,0.0006495997263291351
12.0,-0.005189442262,11.063393585885068,11.06329641007745,-0.013740668398721456,-0.044287391006946564,-6.860815513976867,0.3203572280218905,67.34150853448426,0.0006372254052548175
12.0,-0.0042223081786,11.092948008283383,11.092846781866877,-0.013514749414915816,-0.04542180150747299,-6.897738327146402,0.3169781879035585,71.83387538111063,0.0006262652504908418
12.0,-0.00329381430636,11.09497081160716,11.094867702471728,-0.013895644060429063,-0.04576992616057396,-6.901110632062174,0.3194329422438065,75.93102512927538,0.0006221291920872102
12.0,-0.001000971973818182,11.073440221476561,11.073330990828588,-0.015369297995106418,-0.04672141745686531,-6.874430260673625,0.3283902732281023,79.78889458508155,0.000623404527168879
12.0,0.020625368068000003,11.512716876279066,11.512634199364822,-0.04136714511300087,-0.013871707953512669,-7.580193078665916,0.4526712237703183,184.5341877879397,0.00044307671253902186
12.0,0.021314111989000007,11.51102983339369,11.51094296696259,-0.043089888557628866,-0.011962362565100193,-7.587890659648202,0.45784460986221265,183.6822667966847,0.00044553733265031113
12.0,0.022008210707,11.506952043759473,11.506860279426897,-0.044900154746536164,-0.009788934141397476,-7.597485720435319,0.4644708535129185,183.94584632568277,0.0004475357998942604
12.0,0.022707705852000003,11.501594900472504,11.50149774034357,-0.04667854981319211,-0.007489755284041166,-7.607677387236394,0.47161106582135237,184.6810300126546,0.0004494957300086766
12.0,0.023412639384,11.498046139022815,11.497942651185227,-0.04851531596765024,-0.0051058074459433556,-7.618671580803287,0.47836485702888365,184.61643250028064,0.00045185888532907033
12.0,0.024123053585999997,11.497425365861027,11.497315368321836,-0.050212364273046886,-0.002843126654624939,-7.631005669673395,0.4832600689456039,183.21134566033356,0.00045408125817372573
12.0,0.024838991063,11.498376230903958,11.498259696477422,-0.05176349333079405,-0.0006637305486947298,-7.642291349236076,0.48697191730068057,180.94659444269246,0.0004563681197338788
12.0,0.025560494760000003,11.497590029749652,11.497466596981148,-0.05325866577969747,0.0013630923349410295,-7.6484572183243715,0.49056254952288936,178.06153338119665,0.0004596243608359124
12.0,0.026287607951,11.492988736994384,11.492857769865463,-0.05478496382752472,0.0029996768571436405,-7.647257424354617,0.49448027127633276,174.84870360647284,0.0004641978888315118
12.0,0.027020374252,11.486694097553944,11.486555279018619,-0.056306644713834966,0.004321410786360502,-7.642483635965554,0.4986549262987694,171.82234615887188,0.0004690719088751179
12.0,0.047311567314000005,10.618631958598952,10.617809845811838,-0.12811732601841558,0.03232183679938316,-7.6460444665011815,1.156931798684841,388.4099504000332,0.000688735791149025
12.0,0.048207789195999995,10.593629561196787,10.592758405070557,-0.13158154418127543,0.033807527273893356,-7.649246111067808,1.1817487850246173,391.9499995010277,0.0007003046374349203
12.0,0.04911097895699999,10.56773636768915,10.56681515287853,-0.13500888223702717,0.035242922604084015,-7.649034548651511,1.2063761350048858,395.13409782271316,0.00071173728667568
12.0,0.050021190775999994,10.535558058410775,10.53458351154744,-0.13854136185007182,0.036607805639505386,-7.640111316070812,1.2323256037452262,398.91515704256705,0.0007238131645114095
12.0,0.050938479241,10.502088334987942,10.501056458163578,-0.14219122261853126,0.03813547641038895,-7.632939820297051,1.2605060058829223,403.65263956193655,0.0007363753906780846
12.0,0.051862899378,10.469250621608566,10.46815085245368,-0.14633794208799114,0.040143679827451706,-7.627500315504707,1.2919575586323164,409.71575568858725,0.00074984933703587
12.0,0.05279450663199999,10.442738200226527,10.441553086514269,-0.15141922417533046,0.042690496891736984,-7.615657991717814,1.3248638326257995,415.52870772180586,0.0007646274969318861
12.0,0.05373335687499999,10.418933309767946,10.417650205558516,-0.15699674152111132,0.04568950831890106,-7.602242113692376,1.3582851475342939,421.0199936915116,0.0007797074171865009
12.0,0.07633931629800002,9.996925204757744,9.989159603030341,-0.38136665916594714,0.09881015121936798,-5.4679915254542255,2.2000328234598507,451.4022654468953,0.0012978925391500583
12.0,0.07746122105399998,9.914934605235306,9.906743387564713,-0.3905085373073529,0.0993315726518631,-5.316377435439239,2.2419932124224027,450.77459827230126,0.0013322039992582626
12.0,0.07859184831199997,9.83516287911729,9.826624777935928,-0.39740239151690304,0.09972798824310303,-5.201108358127945,2.277155132790625,450.4822947144129,0.0013606322299502668
12.0,0.07973126588999999,9.767916343584107,9.759078083927413,-0.40313265324931896,0.10034296661615372,-5.090033858323763,2.3000821890790255,448.3614383347021,0.0013841701720762605
12.0,0.08087954213199999,9.7146386810909,9.705427407273293,-0.4105318875563657,0.10172077268362045,-4.94905665646148,2.320314713874715,443.74101978213093,0.001407047958538996
12.0,0.082036745907,9.68108418768945,9.671458824556126,-0.41901324897330344,0.1034560352563858,-4.789295062725549,2.336104621446919,438.7355403656606,0.0014282974293260082
12.0,0.083202946631,9.670477438118532,9.660441500652343,-0.42795925780411614,0.10418621450662613,-4.616629336942267,2.342726984547457,432.3454276371814,0.0014455559169286698
12.0,0.11267671252000003,7.861894387521488,7.838226115089023,-0.597326603488383,0.12163740396499634,1.9171695950215468,2.6048157686780486,311.76655175926317,0.00227593352040852
12.0,0.11408113065,7.77277392540798,7.748806213513751,-0.5982715881934348,0.1186923235654831,2.1892682460482478,2.5979042024702808,304.7214528473222,0.002310058831546726
12.0,0.1154964678,7.691074278520371,7.666928294272754,-0.5977275594888912,0.11642960458993912,2.46231164079839,2.5855680356071353,297.8600904639397,0.002337734051605767
12.0,0.11692280877000001,7.620415360390355,7.596078639915718,-0.5976621906480375,0.11454024165868759,2.728290026190975,2.5726744991962294,289.94640798841476,0.002363820712648034
12.0,0.11836023916999998,7.557782381830167,7.533293946745346,-0.5974024774306698,0.11254831403493881,3.000748098256029,2.5570453791566288,281.3400589939075,0.002390320452693956
12.0,0.11980884517999998,7.506269088470909,7.481650939953419,-0.5972623529325205,0.1106911152601242,3.2760434573929755,2.537151228123582,271.3610063653245,0.0024130930181587126
12.0,0.14597592738545453,6.780495814824633,6.756175940213904,-0.5720252700110773,0.044690605252981186,9.595308461388358,1.9677510812954448,112.75362655069685,0.002619497591251982
12.0,0.15992251389999998,7.1547204939359865,7.126078566434117,-0.6362756564363354,0.06467534601688385,9.658480058617197,2.2296065473472075,107.43713472319686,0.00286249526642771
12.0,0.16169425533999998,7.1778539569182795,7.1489923827820085,-0.639579849711315,0.06658042967319489,9.82951463817083,2.2051310494221825,99.72798845507239,0.0028550571126160175
12.0,0.16347977159000002,7.2069146851785595,7.177854688484845,-0.6428505283239803,0.06902571022510529,9.994521099276112,2.1771114858769605,92.10417534488678,0.0028443280830668886
12.0,0.16527916973000004,7.232143691826769,7.202901388134717,-0.6457656600842678,0.07141907513141632,10.136294245962373,2.149777094735678,84.55049073738871,0.0028307378423840304
12.0,0.16709255769999998,7.2603277081412925,7.230886348793929,-0.6489669372526261,0.07404697686433792,10.26545451152772,2.125568333574807,76.76594482144563,0.0028188501623277176
12.0,0.16892004428999993,7.291191293158339,7.261493011436071,-0.6528176669015235,0.0775810033082962,10.383164078845674,2.1038345975228223,69.40410020012646,0.0028073158531148725
12.0,0.1707617391,7.326987568353716,7.297041593257019,-0.6567733459024809,0.08111464232206345,10.479918623898774,2.08222205207377,63.325950173630105,0.0027947960665718613
12.0,0.24082421168999998,7.44606925398093,7.432575538075778,-0.43442081014597833,0.10975775867700577,5.29085483802527,1.6987180015800145,118.02919647402433,0.00241829231108805
12.0,0.24422606744999995,7.418495060306481,7.405890852127195,-0.41930141068310073,0.10505224019289017,5.0978958102014404,1.67547774404519,121.73417302443701,0.002375751125015069
12.0,0.24667734905999997,7.139226641116278,7.131588930316259,-0.32217913860156916,0.07208997756242752,3.666814754870485,1.5348731443381418,160.69641392019128,0.0020287973477703296
12.0,0.24776031304999996,7.387940699341144,7.37619885542772,-0.40387839684509186,0.10119517147541046,4.944566184059638,1.6565070674169708,124.48899225630677,0.002339333879074342
15.0,-0.014525308774999999,11.531476571869682,11.531343275464842,0.036420784295695646,-0.04180571064352989,-6.244478718937153,0.4614933482171948,217.5619656189819,0.0006352467431685776
15.0,-0.013185175893299997,11.579965062408231,11.579924145038552,0.013637167813975004,-0.027598358690738678,-6.167928854779106,0.42820629523851306,47.19085614103548,0.0007870084958918784
15.0,-0.011898585760699998,11.903988768288054,11.903925469296468,0.016028976085769586,-0.03535659611225128,-6.397041078715853,0.3809861268829664,37.3490045528774,0.0007540896895951247
15.0,-0.010663399167000001,12.06309219911558,12.063011211173794,0.01732955847433504,-0.04066460207104683,-6.5190171547624605,0.36396000878301993,41.107019217116004,0.0007287866981553294
15.0,-0.009489201220909092,11.98396469618009,11.98396190000749,0.0006813787098238488,-0.00815807469189167,-6.448792536712987,0.38645903017595695,-13.818996070324829,0.000823186762848323
15.0,-0.0094775623693,12.151473577787607,12.151384182512722,0.016942242161977955,-0.04342258721590042,-6.585397448638468,0.35773264484164957,45.155837761332435,0.0007131509651742559
15.0,-0.009436034686181817,12.211362925499719,12.211273649195778,0.01634392580422156,-0.04374058544635773,-6.629293359049148,0.35075214780853603,42.55952409079856,0.0007069101941239869
15.0,-0.008339103679699996,12.219684140181432,12.219585876534406,0.016818315852490245,-0.04602864384651184,-6.6414704215924925,0.35231039294032085,49.21696554305217,0.000698619833156666
15.0,-0.0072461301877000004,12.285858634571932,12.285750603180315,0.016833073825632677,-0.04869448393583298,-6.694436717997873,0.34496859626265275,53.17243284941205,0.0006838393317641718
15.0,-0.0067997474382,12.329812237646518,12.32969979114642,0.01659259172137245,-0.04997561126947403,-6.728795864820594,0.34012934596413924,56.19425414254104,0.0006739514848247542
15.0,-0.006196824607899999,12.34562339013036,12.345507319303909,0.017194839020310326,-0.05069770663976669,-6.748435438994783,0.33576822029417386,57.047140273045386,0.0006689853659196815
15.0,-0.005189442262,12.402343058462838,12.402217580280873,0.017780024001275235,-0.052880071103572845,-6.804630177872854,0.32669100073364654,61.38581240628645,0.0006532749001760194
15.0,-0.0042223081786,12.446079440815213,12.445944544782968,0.01822916791868029,-0.05500484257936478,-6.849392553912945,0.3221193041572168,66.86186402414859,0.0006398180272300523
15.0,-0.00329381430636,12.453966771777305,12.453827399432932,0.01768647776738383,-0.056201834231615067,-6.855915258276729,0.3247553210381895,72.29374196098266,0.0006337669173944991
15.0,-0.001000971973818182,12.423252277633496,12.42310950349234,0.015444875502371946,-0.057522810995578766,-6.826896887118748,0.3359510146310174,78.2699584344513,0.0006336640866741747
15.0,0.020625368068000003,12.948776456498582,12.948727806562946,-0.035064346880619865,0.005513936281204224,-7.678469462700245,0.5296619518144876,208.72196569239162,0.00045324329512167133
15.0,0.021314111989000007,12.938952975820852,12.93889551237861,-0.037754398370845224,0.007850837893784046,-7.676469962796888,0.5358614370664956,205.69210404690074,0.0004592306967405532
15.0,0.022008210707,12.924034569837064,12.92396715276144,-0.04052943952040754,0.009998060762882233,-7.669056815729847,0.5432360141811059,203.1048775336069,0.0004658452291661187
15.0,0.022707705852000003,12.90675176647582,12.906673110097445,-0.04343336301521436,0.011997228488326073,-7.659056025242142,0.5519783831100635,201.38906782440495,0.00047257449491910474
15.0,0.023412639384,12.883102106205737,12.883010930705554,-0.04634802882342222,0.014180919155478477,-7.647184082716968,0.5628583224629362,201.09930332515717,0.0004793431758628034
15.0,0.024123053585999997,12.855928058897783,12.855823810634025,-0.04928830505230149,0.01584514044225216,-7.631729683275833,0.5754383512681946,201.68261863916942,0.00048721509189703993
15.0,0.024838991063,12.829530318460263,12.829412284490488,-0.052235002948024606,0.017324298620224,-7.614255567967118,0.5880712780994222,202.12114079333463,0.0004950982276019002
15.0,0.025560494760000003,12.807053447696239,12.806920546844477,-0.05526793586591586,0.018696904182434082,-7.5964838548594775,0.6005246784255263,202.5512959326228,0.0005025110152017476
15.0,0.026287607951,12.774729245305544,12.774581927040561,-0.05808683581396175,0.01974334567785263,-7.578419245339942,0.6148176637705682,205.4320881089772,0.0005092963793078518
15.0,0.027020374252,12.73905661613202,12.738895367302957,-0.06061211817694985,0.020843729376792908,-7.563475416530138,0.6300259483564639,209.32202988445417,0.0005166509221828097
15.0,0.047311567314000005,11.365346984947907,11.362900807341472,-0.21940463058133108,0.08636514842510223,-7.498032109088974,1.6590886445032245,480.0847042597278,0.0009147446898476478
15.0,0.048207789195999995,11.357618695815079,11.354924589660675,-0.23054912840199962,0.08964988589286804,-7.442772476090934,1.6895881839702578,478.1115735783524,0.0009367844156959757
15.0,0.04911097895699999,11.366194666595375,11.36324167965716,-0.2421327225188637,0.09214919060468674,-7.374630572495228,1.7156516311068044,474.6723072874345,0.0009566791844269509
15.0,0.050021190775999994,11.375954509446426,11.372715109691743,-0.2540660687386052,0.09561625123023987,-7.288879623783079,1.7421718470810097,471.4155414044209,0.0009765022448282884
15.0,0.050938479241,11.386825490262543,11.383281178946513,-0.2663797589332203,0.09872269630432129,-7.1894481089557685,1.7687656722412073,468.0327283354419,0.000996303597606028
15.0,0.051862899378,11.406494367679041,11.402618024175709,-0.2793242211659068,0.10195064544677734,-7.0775043226899585,1.7935301945639144,463.7445701056823,0.0010152226452421614
15.0,0.05279450663199999,11.430874962595597,11.42663858145157,-0.29305438873909234,0.10465306788682938,-6.954619938669384,1.8197366603980862,459.17484363614636,0.001033420707087786
15.0,0.05373335687499999,11.455124147133679,11.450522498041686,-0.30677901571845745,0.10625621676445007,-6.825580028611975,1.8438412466579113,453.7699153568134,0.0010498094750924108
15.0,0.07633931629800002,10.20383402246729,10.184204213485193,-0.6160145350769808,0.14401176571846008,-2.049650040222586,2.438083794876429,373.7136785362245,0.0017214076261450647
15.0,0.07746122105399998,10.14588696934866,10.125374806214692,-0.6272443190719461,0.1495727002620697,-1.69581398520657,2.4308973223252073,367.2322116657201,0.0017507208845780951
15.0,0.07859184831199997,10.071890472884045,10.050375602776448,-0.6395081778096015,0.15478123724460602,-1.3227253573009667,2.429951336102107,360.3574950959931,0.0017858898202090037
15.0,0.07973126588999999,9.975385290115877,9.952805400369142,-0.6515225234445066,0.15967075526714325,-0.9607294978256009,2.438319997837948,354.3752056694016,0.0018261632425524803
15.0,0.08087954213199999,9.861146472851344,9.837533178303744,-0.6621419610462032,0.1634587049484253,-0.6131988255579613,2.450976769628758,349.4487303246388,0.0018675648881442207
15.0,0.082036745907,9.722447002699282,9.697919463544007,-0.67060917446363,0.16314758360385895,-0.273319337459367,2.461721247144858,344.3728774085946,0.001908060545333104
15.0,0.083202946631,9.59267429377585,9.56728027012285,-0.6783361171042566,0.16250677406787872,0.05772906524429344,2.468269930852082,339.1881939059638,0.0019450552384521233
15.0,0.11267671252000003,7.492890382741529,7.459291588167531,-0.702873390833129,0.09134706854820251,7.166771261110344,2.285265993239672,167.7843817191366,0.0026682380843751014
15.0,0.11408113065,7.51107816316775,7.477444619341744,-0.7046916883415193,0.08675691485404968,7.471977784802045,2.2495215818673406,161.37364470731353,0.0026623263911423408
15.0,0.1154964678,7.530811271125048,7.4970863532184975,-0.7071887170647655,0.08184578269720078,7.761317127271481,2.2146340061839953,155.24953920425187,0.0026556076621235053
15.0,0.11692280877000001,7.555089581067636,7.521273942791703,-0.7098674840428063,0.07684406638145447,8.0249765535121,2.179233431980464,149.78103052083083,0.0026461414796748297
15.0,0.11836023916999998,7.576939378453815,7.54291495844585,-0.7134817811346088,0.07340314984321594,8.277916817327013,2.1476060800965024,144.55224757865273,0.0026386779596512923
15.0,0.11980884517999998,7.589787210459279,7.555492952388441,-0.7172304757499084,0.07054495811462402,8.525396890246654,2.1200278270131063,139.05993707651305,0.00263322656560116
15.0,0.14597592738545453,7.743140482599703,7.714510373922893,-0.656924687137967,0.10490080714225769,7.547973825568097,1.8355549444933912,87.91132832807472,0.002485313794057056
15.0,0.15992251389999998,8.186286652959154,8.146461486914117,-0.7896378023386506,0.16409310698509216,9.702857391059627,2.049837227009062,55.752071883376374,0.0028492507867247654
15.0,0.16169425533999998,8.202135313900659,8.163064545896809,-0.7816529764015512,0.16858099400997162,9.447486510150817,2.043957963735689,58.59808935016184,0.0028436915862742928
15.0,0.16347977159000002,8.208287737481859,8.170123180040223,-0.7716309740845875,0.1722220778465271,9.176037825880849,2.0351948134393862,62.11695735670713,0.0028351973199886816
15.0,0.16527916973000004,8.213246592181921,8.175970282978877,-0.7615769820393885,0.17586931586265564,8.901698728865565,2.028187382324517,65.74772212299271,0.0028268645193976977
15.0,0.16709255769999998,8.200985963289737,8.164794679561886,-0.7487542519054873,0.17794853448867798,8.62462718570913,2.0206643486360596,69.80675629495613,0.002817651316130996
15.0,0.16892004428999993,8.189850815614331,8.155004447368,-0.7332449945734543,0.17863544821739197,8.324815973771702,2.006340752898577,74.19521476516763,0.0028008389811697413
15.0,0.1707617391,8.176697470337436,8.143359354335038,-0.7159253355028179,0.17756931483745575,8.0116810309946,1.9844860815430134,77.785399138092,0.002776576882476758
15.0,0.24082421168999998,7.40741772894869,7.403284710649403,-0.24734318505488034,0.005852607544511557,4.292352164325598,1.2447393305518535,111.32358714908,0.0018620230659879204
15.0,0.24422606744999995,7.358494641619073,7.354851787440953,-0.231513361163871,-0.0003729823511093855,4.307359931998994,1.2156503435462909,108.88248271813805,0.0018433757173102908
15.0,0.24667734905999997,7.147442929162991,7.145901312749551,-0.1473253353156785,-0.018168644979596138,3.8319425117611097,1.0550751178849649,109.36000392212517,0.0016564431813690167
15.0,0.24776031304999996,7.308943142362851,7.305763864219333,-0.2154347781652948,-0.007216295227408409,4.334375982421402,1.1834538272844537,106.5434009300007,0.0018241467872496505
20.0,-0.014525308774999999,13.320232288767789,13.319721370073099,0.09888942079932408,-0.061900991946458817,-6.0384564171150465,0.405396012874236,131.89867808780153,0.0007240692656886878
20.0,-0.013185175893299997,13.326707313732387,13.326496024997738,0.07187600994408752,-0.02157222293317318,-6.027010420254683,0.4272738398811289,37.111817870275104,0.0008119882632553604
20.0,-0.011898585760699998,13.77501430041485,13.774769864746268,0.07473431249436391,-0.03389590606093407,-6.278469747155516,0.38581138677692817,29.636710445970436,0.0007781532488992467
20.0,-0.010663399167000001,13.979909054026937,13.979637530335532,0.07612000314825024,-0.04239604249596596,-6.389525441411583,0.3699331966884105,32.25146570031501,0.000757406224231466
20.0,-0.009489201220909092,14.16992408160349,14.16984136489498,0.04802097477845296,-0.006177224218845367,-6.428299190654363,0.3889808771862082,-15.432411929318562,0.0008282837128691026
20.0,-0.0094775623693,14.092468502156724,14.092191526659562,0.07372992313507856,-0.048686329275369644,-6.443454581880466,0.366601846489244,34.71328350437767,0.0007476012077299568
20.0,-0.009436034686181817,14.209178309185985,14.208906985576547,0.07225327863523512,-0.04989951103925705,-6.500732520329977,0.3589431722544669,32.23611256210225,0.0007386919111936252
20.0,-0.008339103679699996,14.22354234010537,14.22326252409831,0.0715384573138422,-0.0533115416765213,-6.507618171772385,0.36382030897698536,39.5541250132047,0.0007323123089146829
20.0,-0.0072461301877000004,14.357675056466313,14.357389215733614,0.07014276986988233,-0.05734044685959816,-6.575989503055098,0.3585819747296537,44.539336505438655,0.0007155075838169818
20.0,-0.0067997474382,14.429470023277702,14.429174688594989,0.06940151635778652,-0.060880113393068314,-6.615398879824175,0.3553261931390146,47.89509597884344,0.0007034267303012366
20.0,-0.006196824607899999,14.468929266243581,14.468629321905018,0.06988248056630694,-0.06161246448755264,-6.643853554677401,0.3520442688946146,49.48607606236379,0.0006978873350084736
20.0,-0.005189442262,14.574634706806568,14.574318217868292,0.0700119305259031,-0.0657544732093811,-6.708242341008002,0.34234085108072176,54.28290722142037,0.000679734590875933
20.0,-0.0042223081786,14.66346631900365,14.663135636135237,0.07047486662486718,-0.0687829777598381,-6.770240001895744,0.33263743326682893,59.39128533016779,0.0006621294642321783
20.0,-0.00329381430636,14.678092234992922,14.67775278564964,0.06985213437813462,-0.07131270319223404,-6.781788959132038,0.3334321290932625,66.00779002995273,0.0006532528510841851
20.0,-0.001000971973818182,14.604237698617233,14.603899710667996,0.06582415655811996,-0.07442566007375717,-6.734390985523591,0.34976127995915474,75.58096169938733,0.0006528968460571801
20.0,0.020625368068000003,15.031761299540994,15.031675502491375,-0.041948136525248494,0.028630543500185013,-7.580663687507501,0.6960619853971631,252.11653434931446,0.0005211213267710252
20.0,0.021314111989000007,14.965858029664474,14.965753422472469,-0.04668749609312231,0.030843792483210564,-7.560370150397603,0.7178152263197269,257.892837075576,0.000531673768460774
20.0,0.022008210707,14.902165944731914,14.902039961651647,-0.05162547832478746,0.03300962969660759,-7.5436430854877665,0.7403292593146282,262.8321617646143,0.0005418834736035595
20.0,0.022707705852000003,14.838327576071796,14.838173813374155,-0.05725580604389209,0.03584566339850426,-7.531022682147604,0.7656218683492917,267.7081714628581,0.0005528251890827712
20.0,0.023412639384,14.76496695972733,14.764780745825666,-0.0632241015141858,0.038750000298023224,-7.5278017618941595,0.7964286370524121,274.64080102763876,0.0005659446914112035
20.0,0.024123053585999997,14.686336917667838,14.68611850222468,-0.06917197133967673,0.040381137281656265,-7.533836462284352,0.8307264712300192,282.7763880409691,0.0005799195228905687
20.0,0.024838991063,14.598907543598653,14.598654847904777,-0.07531146607590752,0.04130715876817703,-7.540260437520531,0.8689490223633456,292.47636276744464,0.0005955559388081148
20.0,0.025560494760000003,14.51025988041623,14.50997066646308,-0.08138507095214101,0.042065732181072235,-7.542759224726348,0.9080102829315857,302.5921700595498,0.0006118520713583296
20.0,0.026287607951,14.437504322029758,14.43716695304671,-0.08833112450240131,0.044034428894519806,-7.554777380388119,0.9470517322700227,313.37215555844824,0.0006259908075911529
20.0,0.027020374252,14.36890583338815,14.368508169186583,-0.09605057378640061,0.0469268374145031,-7.568275062547859,0.9874278355667703,323.9953913070298,0.0006405715988465465
20.0,0.047311567314000005,12.676552628082163,12.662641598137927,-0.569682395179507,0.16720125079154968,-5.191451239032046,2.2951558817010933,452.98026811958584,0.001371370259626483
20.0,0.048207789195999995,12.534185498445153,12.519423681375503,-0.5840391412220467,0.1695142388343811,-5.030499254100419,2.3274645764986976,449.58704639501,0.0014052527868486289
20.0,0.04911097895699999,12.434180262211077,12.418416066129964,-0.6013972964063219,0.17350070178508759,-4.840888083979812,2.354802439711183,444.4688535625115,0.0014359214882018162
20.0,0.050021190775999994,12.38928853083165,12.372483400024498,-0.6207232604135784,0.17557747662067413,-4.622962575408789,2.369741791958488,437.3757779496927,0.0014620740282231142
20.0,0.050938479241,12.391916716260411,12.374096343635252,-0.6408435117514564,0.17509761452674866,-4.3619465040251235,2.369067648486604,426.0513091432723,0.0014839007510637115
20.0,0.051862899378,12.41051973376379,12.391545018819059,-0.663287627076053,0.17510463297367096,-4.034978200054424,2.356728009552256,411.6069980167291,0.0015050544278151275
20.0,0.05279450663199999,12.410501173729793,12.39031719771048,-0.6861719061507003,0.17247387766838074,-3.676174453818075,2.3421408682925335,397.8031829926482,0.00152648251088035
20.0,0.05373335687499999,12.370638615748256,12.349239895473985,-0.7071560157006267,0.17001216113567352,-3.3186892115739584,2.3296932377318105,385.8111422157471,0.0015495021895905918
20.0,0.07633931629800002,8.472169073028189,8.422330521785515,-0.9028366411170317,0.1639615297317505,4.693659270134691,2.496754802998325,226.77147653133468,0.0025692586379453134
20.0,0.07746122105399998,8.405050289497396,8.355061728673459,-0.9009156308265642,0.16175569593906403,5.050125956879014,2.4702800047790423,214.97410062895386,0.0025878008509920233
20.0,0.07859184831199997,8.33686448955854,8.287214765542352,-0.895191977141824,0.15495893359184265,5.409391849460296,2.436074129428434,204.668069030894,0.0026025931574292604
20.0,0.07973126588999999,8.2898771198614,8.240775896754101,-0.8886630227136694,0.1481665074825287,5.7709477876633155,2.3833776367685644,194.209909214692,0.002606691459202185
20.0,0.08087954213199999,8.266173232525249,8.217510510243239,-0.8844443095277943,0.14106447994709015,6.1117005584025135,2.3377882185610925,185.6563626173094,0.002605686274276662
20.0,0.082036745907,8.262051511710503,8.213877861692097,-0.880800327052587,0.13377757370471954,6.436486948653138,2.2903596238136474,177.06780373761956,0.0025979398234287033
20.0,0.083202946631,8.270063325736327,8.222048099421336,-0.8805214335532476,0.12866416573524475,6.752701299934116,2.2513879733183573,169.82261475495477,0.002595104271193879
20.0,0.11267671252000003,9.16321222039643,9.102278157951842,-1.0388973593828108,0.18352876603603363,10.78001003850312,1.883671430582886,33.256814135624694,0.002642906116916391
20.0,0.11408113065,9.202143150034875,9.141507163937364,-1.0374592448840303,0.1896408200263977,10.67912015341947,1.8776344433691474,33.93048133167244,0.0026407412082977994
